Table No. 19 (c),,,,,,,,
"STATEMENT ON REMITTANCE-WISE OF FDI EQUITY INFLOWS RECEIVED UNDER RBI’s AUTOMATIC ROUTE
"204
7",BEAUTY ETOILE PVT LTD,Singapore,BE CHOICE INVESTMENT PTE LTD,MUMBAI,"Construction of buildings carried out on own-account basis or on a fee or
contract basis",135.00,1.94,
"204
8",BEAUTY ETOILE PVT LTD,Singapore,BRIGHT SUNSHINE SINGAPORE HOLDING PTE LT,MUMBAI,Construction of buildings carried out on own-account basis or on a fee or contract basis,15.00,0.22,
"204
9",ZOPHOP TECHNOLOGIES PVT LTD,Singapore,ZOPHOP TECHNOLOGIES LTD,MUMBAI,"Publishing of operating business and other
applications",27.36,0.40,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
"205
0",LIXIL INDIA PVT LTD,Singapore,LIXIL INTERNATIONAL PTE LTD,MUMBAI,"Wholesale of hardware and sanitary fittings and fixtures and flat glass including tools such
as hammers,",325.00,4.67,
"205
1",BPW TRAILER SYSTEMS INDIA PVT LTD,Singapore,BPW ASIA PTE LTD,MUMBAI,"Manufacture of diverse parts and accessories for motor vehecles sucs as brakes, gearboxes, axles, road",3.65,0.05,
"205
2",BPW TRAILER SYSTEMS INDIA PVT LTD,Singapore,BPW ASIA PTE LTD,MUMBAI,"Manufacture of diverse parts and accessories for motor vehecles sucs as brakes, gearboxes, axles, road",100.00,1.44,
"205
3",PEARLITE REAL PROPERTIES PVT LTD,Singapore,GRIP II PTE LTD,MUMBAI,"Construction of buildings carried out on own-account basis or on a fee or
contract basis",125.97,1.83,
"205
4",BPRISE PVT LTD,Singapore,EULER MEDIA PTE LTD,MUMBAI,"Other information technology and computer service
activities n.e.c",2.76,0.04,
"205
5",POMELO INFRA PROJECTS PRIVATE LIMITED,Singapore,chandler infrastructure pte ltd,HYDERABAD,Real estate activities with own or leased property,10.12,0.15,
"205
6",POMELO INFRA PROJECTS PRIVATE LIMITED,Singapore,Chandler Infrastructure PTE Ltd,HYDERABAD,Real estate activities with own or leased property,10.12,0.15,
"205
7",LAI INVESTMENT MANAGER PVT LTD,Singapore,LOGOS INDIA PTE LTD,MUMBAI,Management of other investment funds,3.00,0.04,
"205
8",SHOPSENSE RETAIL TECHNOLOGIES PVT LTD,Singapore,AXIS CAPITAL PARTNERS PTE LTD,MUMBAI,"Activities of other commission agents
n.e.c. (including commission agents working in emerging
areas for",1.95,0.03,
"205
9",VOSTA LMG INDIA PVT LTD,Singapore,ASL MARINE HOLDINGS LTD,NEW DELHI,"Construction of waterways, harbours and river works, dredging of waterways",8.42,0.12,
"206
0",SITARA DIGITAL VENTURES PVT LTD,Singapore,SUNDAR SHEKHER POLLAVARAM,MUMBAI,Other business support service activities n.e.c.,0.16,0.00,
"206
1",SITARA DIGITAL VENTURES PVT LTD,Singapore,SUNDAR SHEKHER POLLAVARAM,MUMBAI,"Other business support service
activities n.e.c.",0.85,0.01,
"206
2",PERUNGUDI REAL ESTATES PRIVATE LIMITED,Singapore,Reco Caspia Pvt Ltd,CHENNAI,Construction of buildings carried out on own-account basis or on a fee or contract basis,2.31,0.03,
"206
3",PREDICTIVE ENERGY INSTRUMENTS PRIVATE LI,Singapore,Pei Holdings Pte Ltd,CHENNAI,Manufacture of other electrical equipment,0.09,0.00,
"206
4",M/S FOURTH PARTNER ENERGY PRIVATE LIMITE,Singapore,the rise fund sf pte ltd,HYDERABAD,Electric power generation using solar,"1,997.48",28.72,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,,energy,,,
"206
5",M/S FOURTH PARTNER ENERGY PRIVATE LIMITE,Singapore,the rise fund sf pte ltd,HYDERABAD,Electric power generation using solar energy,7.80,0.11,
"206
6",VINTAGE COFFEE PVT LTD,Singapore,Chin Corp Holding Pte Ltd,HYDERABAD,"Coffee curing, roasting, grinding blending etc. and manufacturing of
coffee products",27.02,0.39,
"206
7",PEOPLECART PRIVATE LIMITED,Singapore,MANVI CHANDAK,HYDERABAD,"Publishing of operating business and other
applications",1.25,0.02,
"206
8",PEOPLECART PRIVATE LIMITED,Singapore,JAYSREE SANDEEP SABOO,HYDERABAD,"Publishing of operating business and other
applications",1.25,0.02,
"206
9",GREY ORANGE INDIA PRIVATE LIMITED,Singapore,GREY ORANGE PTE LTD,NEW DELHI,"Manufacture of other special-purpose
machinery n.e.c.",123.74,1.78,
"207
0",GROFERS INDIA PRIVATE LIMITED,Singapore,GROFERS INTERNATIONAL PTE LTD,NEW DELHI,Other business support service activities n.e.c.,470.88,6.77,
"207
1",UNIQLO INDIA PVT LTD,Singapore,FAST RETAILING (SINGAPORE) PTE LTD,NEW DELHI,"Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing
accessories",0.00,0.00,
"207
2",KLONEWORLD ENTERTAINMENT PVT LTD,Singapore,Kloneworld PTE Ltd.,KOLKATA,"Activities of sculptors, painters, cartoonists, engravers, etchers etc.",15.00,0.22,
"207
3",GREEN CUBE INFOTECH PRIVATE LIMITED,Singapore,GREENCUBE INFO TECH ASIA PTE. LTD.,KOLKATA,Software installation,4.32,0.06,
"207
4",KREDENT INFOEDGE PVT LTD,Singapore,Ajay Sharma,KOLKATA,Academic tutoring services,9.69,0.14,
"207
5",MN TAKSHILA INDUSTRIES PRIVATE LIMITED,Singapore,LC Cerestra Core Opportunities Fund PTE,HYDERABAD,Other civil engineering projects n.e.c.,22.64,0.33,
"207
6",BELGAUM RENEWABLE ENERGY PRIVATE LIMITED,Singapore,Canadian Solar Energy Holding Singapore,JAIPUR,"Electric power
generation using solar energy",3.65,0.05,
"207
7",BELGAUM RENEWABLE ENERGY PRIVATE LIMITED,Singapore,Canadian Solar Energy Holding Singapore,JAIPUR,Electric power generation using solar energy,320.66,4.61,
"207
8",FOLLOWON INTERACTIVE MEDIA P LTD,Singapore,Global Sports Commerce Pte Ltd,CHENNAI,"Operation of other websites that act as portals to the Internet, such as media sites providing periodically",10.21,0.15,
"207
9",ENERLIFE(INDIA) P LTD,Singapore,Ener Life Pte Ltd,CHENNAI,"Manufacture of
biscuits, cakes, pastries, rusks etc.",18.35,0.26,
"208
0",ENERLIFE(INDIA) P LTD,Singapore,ener life pte limited,CHENNAI,"Manufacture of biscuits, cakes, pastries, rusks etc.",8.79,0.13,
"208
1",FIVE STAR BUSINESS FINANCE LTD(FIVE STAR,Singapore,TPG ASIA VII SF PTE. LTD.,CHENNAI,Other credit granting,"3,809.99",54.78,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
"208
2",NANOYOTTA TECHNOLOGIES P LTD,Singapore,Global Sports Commerce Pte LTd,CHENNAI,"Other data processing, hosting and related activities n.e.c.",20.28,0.29,
"208
3","GI TECH GAMIMG CO INDIA
P LTD (GI Termin",Singapore,RESOURCE MANAGMENT SYSTEMS PTE LTD,CHENNAI,Other information technology and computer service activities n.e.c,507.50,7.30,
"208
4",AMAZON PAY (INDIA) PRIVATE LIMITED,Singapore,AMAZON CORPORATE HOLDINGS PRIVATE LIMITE,BANGALORE,"Activities auxiliary to
financial service activities n.e.c.","2,299.77",33.07,
"208
5",INDO NISSIN FOODS LTD.,Singapore,NISSIN FOODS ASIA PTE LTD,BANGALORE,"Manufacture of macaroni, noodles, couscous and similar
farinaceous products",590.94,8.50,
"208
6",BAY TREE VENTURES PVT LTD,Singapore,ANURADHA BAJAJ,MUMBAI,Web hosting activities,2.50,0.04,
"208
7",BAY TREE VENTURES PVT LTD,Singapore,ANURADHA BAJAJ,MUMBAI,Web hosting activities,2.50,0.04,
"208
8",LAI INVESTMENT MANAGER PVT LTD,Singapore,LOGOS INDIA PTE LTD,MUMBAI,Management of other investment funds,18.10,0.26,
"208
9",AP PATIENTSENGAGE (INDIA) PVT LTD,Singapore,PATIENTSENGAGE PVT LTD,MUMBAI,"Research and experimental development on natural sciences and
engineering",0.10,0.00,
"209
0",DAVMAN TECHNOLOGIES SERVICES PVT LTD,Singapore,EMERGE VENTURES PTE LTD,MUMBAI,Other human health activities n.e.c. (including independent ambulance activities),8.00,0.12,
"209
1",NOHARA TRADING AND SERVICES INDIA PRIVAT,Singapore,NOHARA INTERNATIONAL PTE LTD,NEW DELHI,Manufacture of other clay building materials,11.94,0.17,
"209
2",ALCIS SPORTS PVT LTD (FORMERLYISKCON APP,Singapore,R.B. INVESTMENTS PTE LTD,NEW DELHI,"Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and tapestry,",29.99,0.43,
"209
3",ALCIS SPORTS PVT LTD (FORMERLYISKCON APP,Singapore,RB INVESTMENTS PTE LTD,NEW DELHI,"Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and tapestry,",30.01,0.43,
"209
4",SISTEMA BUSINESS SCALERATOR PVT LTD,Singapore,SISTEMA ASIA PTE LTD,NEW DELHI,Other business support service activities n.e.c.,2.00,0.03,
"209
5",SILVERSPARRO TECHNOLOGIES PVT LTD,Singapore,SAIAM PTE LTD,NEW DELHI,"Other professional, scientific and technical activities
n.e.c.",0.64,0.01,
"209
6",PLANET11 ECOMMERCE SOLUTIONS I P L(FOR-W,Singapore,NG BEE LAN AND NG CHIN SENG,BANGALORE,"Other information technology and computer service
activities n.e.c",3.40,0.05,
"209
7",PLANET11 ECOMMERCE SOLUTIONS I P L(FOR-W,Singapore,LOW DAVID CHOR HOON AND EMILY NEO AH,BANGALORE,"Other information technology and computer service
activities n.e.c",6.77,0.10,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
"209
8","PHONEPE PRIVATE LIMITED
(Earlier-FX MART",Singapore,FLIPKART PAYMENTS PVT LTD,NEW DELHI,Activities auxiliary to financial service activities n.e.c.,"4,516.67",64.94,
"209
9",ILLUMINATI HUMANISTA SOLUTIONS PRIVATE L,Singapore,ARVIND KUMAR VIJ,NEW DELHI,Management consultancy activities,1.25,0.02,
"210
0",CHROMENI STEELS PVT LTD,Singapore,EVERGREAT INTERNATIONAL INVESTMENT PTE L,AHMEDABAD,Manufacture of hot- rolled and cold-rolled products of steel,73.86,1.06,
"210
1",CREDO MINERAL INDUSTRIES LIMITED,Singapore,CHEM ASIA TECHNOLOGIES PTE LTD,AHMEDABAD,Manufacture of basic chemical elements,2.35,0.03,
"210
2",CREANDO ASSOCIATES PVT LTD,Singapore,SILK BRIDGE PARTNERS PVT LTD,NEW DELHI,"Wholesale of confectionery, bakery products and beverages other than intoxicants",9.85,0.14,
"210
3",IFFCO TOKIO GENERAL INSURANCE CO LTD,Singapore,TOKIO MARINE ASIA PTE LTD,NEW DELHI,Non-life insurance,980.00,14.09,
"210
4",AMPLUS MANAGEMENT SERVICES PVT LTD,Singapore,AMPLUS ENERGY SOLUTIONS PTE LTD,NEW DELHI,Management consultancy activities,33.11,0.48,
"210
5",AMPLUS KN ONE POWER PVT LTD,Singapore,AMPLUS ENERGY SOLUTIONS PTE LTD,NEW DELHI,Installation of industrial machinery and equipment,11.00,0.16,
"210
6",GARAGE COWORK PVT LTD,Singapore,GARAGE NORTH ASIA HOLDINGS  PTE LTD,NEW DELHI,"Combined office administrative service
activities",2.36,0.03,
"210
7",GARAGE COWORK PVT LTD,Singapore,GARAGE NORTH ASIA HOLDINGS  PTE LTD,NEW DELHI,"Combined office administrative service
activities",0.10,0.00,
"210
8",VAHDAM TEAS PVT LTD,Singapore,SINGAPORE ANGEL NETWORK PTE LTD,NEW DELHI,Processing and blending of tea including manufacture of instant tea,0.40,0.01,
"210
9",TPG WHOLESALE PRIVATE LIMITED,Singapore,TPG ASIA V PTE LTD,NEW DELHI,"Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and
tapestry,",978.75,14.07,
"211
0",TRIPSHELF TECHNOLOGIES PVT LTD,Singapore,SINGAPORE ANGEL NETWORK PTE LTD,NEW DELHI,"Other information technology and computer service
activities n.e.c",1.50,0.02,
"211
1",NVANTAGE INDIA PVT LTD,Singapore,NOMURA ASIA INVESTMENT (INDIA POWAI) PTE,MUMBAI,"Providing software support and maintenance to the
clients",147.00,2.11,
"211
2",NVANTAGE INDIA PVT LTD,Singapore,NOMURA RESEARCH INSTITUTE ASIA PACIFIC P,MUMBAI,"Providing software support and maintenance to the
clients",152.99,2.20,
"211
3",HNI OFFICE INDIA LTD (FORMERLY BP ERGO L,Singapore,HNI SINGAPORE PVT LTD,MUMBAI,Manufacture of furniture made of wood,50.00,0.72,
"211
4",VUCLIP (INDIA) PVT LTD,Singapore,PCCW Vuclip (Singapore) Pte Ltd.,MUMBAI,Other information service activities n.e.c.,323.84,4.66,
"211
5",CREST PREMEDIA SOLUTIONS,Singapore,Springer Nature Singapore Pte Ltd,MUMBAI,"Other information technology and
computer service",0.89,0.01,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,,activities n.e.c,,,
"211
6",MARKETPLACE EBIX TECHNOLOGY SERVICES PVT,Singapore,EBIX FINCORP EXCHANGE PTE LTD,MUMBAI,"Other information technology and computer service
activities n.e.c",0.05,0.00,
"211
7",VUCLIP (INDIA) PVT LTD,Singapore,PCCW VUCLIP (SINGAPORE) PTE LTD,MUMBAI,Other information service activities n.e.c.,133.20,1.92,
"211
8",FINANCIAL AGENCY CONSULTANTS INDIA PVT L,Singapore,LION II PTE LTD,MUMBAI,Activities of call centres,3.50,0.05,
"211
9",FINANCIAL AGENCY CONSULTANTS INDIA PVT L,Singapore,LION II PTE LTD,MUMBAI,Activities of call centres,2.00,0.03,
"212
0",KERLINK IOT SOLUTIONS INDIA PVT LTD,Singapore,Kerlink Singapore Pte Ltd,CHENNAI,"Manufacture of other communication
equipments n.e.c.",0.00,0.00,
"212
1",NOVA DYEING AND PRINTING MILLS PVT LTD,Singapore,kewalramani vijay radhakrishnan,CHENNAI,Growing of plants for planting,4.35,0.06,
"212
2",PERUNGUDI REAL ESTATES PRIVATE LIMITED,Singapore,Reco Caspia Pvt Ltd,CHENNAI,Construction of buildings carried out on own-account basis or on a fee or contract basis,28.29,0.41,
"212
3",PERUNGUDI REAL ESTATES PRIVATE LIMITED,Singapore,Reco Caspia Pvt Ltd,CHENNAI,"Construction of buildings carried out on own-account basis or on a fee or
contract basis","2,969.40",42.70,
"212
4",CITTABASE SOLUTIONS PVT LTD,Singapore,citabase solutions pte ltd,CHENNAI,"Providing software support and maintenance to the
clients",0.49,0.01,
"212
5",DELTA  ELECTRONICs INDIA PVT LTD,Singapore,Delta Energy Systems Singapore Pte ltd,CHENNAI,"Manufacture of display components (plasma, polymer,
LCD, LED)","2,010.00",28.90,
"212
6",KISETSU SAISON FINANCE (INDIA) PRIVATE L,Singapore,CREDIT SAISON ASIA PACIFIC PTE LTD,BANGALORE,Other credit granting,0.00,0.00,
"212
7",X10X GLOBAL SOLUTIONS PRIVATE LIMITED,Singapore,ONE10X PTE LTD,BANGALORE,Wholesale of software,1.24,0.02,
"212
8",HOME INTERIOR DESIGNS E- COMMERCE PRIVATE,Singapore,LIVSPACE PTE LTD,BANGALORE,"Other information technology and
computer service activities n.e.c",150.48,2.16,
"212
9",M/S VATSANA TECHNOLOGIES PVT. LTD.,Singapore,Singapore Angel Network Pte Ltd,BHOPAL,Advertising,0.00,0.00,
"213
0",HIKE PRIVATE LIMITED (EAR:MESSNGERCO PRI,Singapore,HIKE GLOBAL PTE LTD,NEW DELHI,Telephone based information services,1.63,0.02,
"213
1",SIMMONS BEDDING & FURNITURE ( INDIA) PVT,Singapore,SIMMONS (SOUTH EAST ASIA) PTE LTD SINGAP,NEW DELHI,"Manufacture of bedding, quilts pillows, sleeping bags
etc.",12.50,0.18,
"213
2",LAI INVESTMENT MANAGER PVT LTD,Singapore,LOGOS INDIA PTE LTD,MUMBAI,Management of other investment funds,5.02,0.07,
"213
3",LAI INVESTMENT MANAGER PVT LTD,Singapore,LOGOS INDIA PTE LTD,MUMBAI,Management of other investment funds,10.00,0.14,
"213
4",LAI INVESTMENT MANAGER PVT LTD,Singapore,LOGOS INDIA PTE LTD,MUMBAI,Management of other investment funds,12.90,0.19,
213,LAI INVESTMENT MANAGER,Singapore,LOGOS INDIA PTE LTD,MUMBAI,Management of other,11.27,0.16,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
5,PVT LTD,,,,investment funds,,,
"213
6",LAI INVESTMENT MANAGER PVT LTD,Singapore,LOGOS INDIA PTE LTD,MUMBAI,Management of other investment funds,18.20,0.26,
"213
7",LAI INVESTMENT MANAGER PVT LTD,Singapore,LOGOS INDIA PTE LTD,MUMBAI,Management of other investment funds,11.35,0.16,
"213
8",LAI INVESTMENT MANAGER PVT LTD,Singapore,LOGOS INDIA PTE LTD,MUMBAI,Management of other investment funds,12.24,0.18,
"213
9",BALION TRADING AND MARKETING SOLUTIONS P,Singapore,BALASUBRAMANIAN VENKATESAN,MUMBAI,Whole sale of other agriculture raw materials n.e.c.,2.40,0.03,
"214
0",LEISURE & LIFESTYLE INFORMATION SERVICES,Singapore,HOLIDAYIQ PTE LTD,BANGALORE,"Operation of other websites that act as portals to the Internet, such as media sites providing periodically",33.85,0.49,
"214
1",LEISURE & LIFESTYLE INFORMATION SERVICES,Singapore,HOLIDAYIQ PTE LTD,BANGALORE,"Operation of other websites that act as portals to the Internet, such as media sites providing
periodically",63.58,0.91,
"214
2",LIFESIGHT TECHNOLOGIES PRIVATE LIMITED,Singapore,HARI GURUNG,BANGALORE,"Other information technology and computer service
activities n.e.c",0.00,0.00,
"214
3",LIFESIGHT TECHNOLOGIES PRIVATE LIMITED,Singapore,LIFESIGHT PTE LTD,BANGALORE,"Other information technology and computer service
activities n.e.c",0.10,0.00,
"214
4",NFX DIGITAL PVT LTD,Singapore,KHETAN ASHOK RADHAVALLABH,NEW DELHI,"Other information technology and computer service
activities n.e.c",0.47,0.01,
"214
5",LAI INVESTMENT MANAGER PVT LTD,Singapore,LOGOS INDIA PTE LTD,MUMBAI,Management of other investment funds,7.00,0.10,
"214
6",ANCOLET INDIA PRIVATE LIMITED,Singapore,ANCOLET TECH PTE LTD,BANGALORE,Computer consultancy and computer facilities management activities,1.00,0.01,
"214
7",CITADINES RICHMOND HOSPITALITY PRIVATE L,Singapore,ASCOTT INTERNATIONAL MANAGEMENT PTE LTD,BANGALORE,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house",100.05,1.44,
"214
8",CITADINES RICHMOND HOSPITALITY PRIVATE L,Singapore,ASCOTT INTERNATIONAL MANAGEMENT PTE LTD,BANGALORE,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house",0.10,0.00,
"214
9",CITADINES RICHMOND HOSPITALITY PRIVATE L,Singapore,ASCOTT INTERNATIONAL MANAGEMENT(2001) PT,BANGALORE,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in
house",0.00,0.00,
215,CITADINES RICHMOND,Singapore,ASCOTT INTERNATIONAL,BANGALORE,"Hotels and Motels,",153.00,2.20,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
0,HOSPITALITY PRIVATE L,,MANAGEMENT PTE LTD,,"inns, resorts providing short term lodging facilities includes accommodation in house",,,
"215
1",THINK & LEARN PRIVATE LIMITED,Singapore,PROXIMA BETA PTE LIMITED,BANGALORE,"General school education in the second stage of the secondary level (Senior/Higher secondary) giving,",0.02,0.00,
"215
2",THINK & LEARN PRIVATE LIMITED,Singapore,PROXIMA BETA PTE LIMITED,BANGALORE,"General school education in the second stage of the secondary level (Senior/ Higher
secondary) giving,",259.98,3.74,
"215
3","HOMEPECKED E- MARKETPLACE SERVICES
PRIVAT",Singapore,"HOMEPECKED E- MARKETPLACE SERVICES
PTE LI",BANGALORE,"Wholesale of other construction
equipment n.e.c.",2.01,0.03,
"215
4",AUGUST PURPLE SERVICES PRIVATE LIMITED,Singapore,BRAND CONFLUENCE TECHNOLOGIES PTE LTD,BANGALORE,"Providing software support and maintenance to the
clients",13.45,0.19,
"215
5",EHOMEMAKER SOLUTIONS INDIA PVT LTD,Singapore,LIVSPACE PTE LTD,BANGALORE,Wholesale of furniture and fixtures,99.92,1.44,
"215
6",ONB TECHNOLOGIES INDIA PRIVATE LIMITED,Singapore,ONB TECHNOLOGIES PTE LTD,BANGALORE,"Other information technology and computer service
activities n.e.c",20.00,0.29,
"215
7",ONB TECHNOLOGIES INDIA PRIVATE LIMITED,Singapore,ONB TECHNOLOGIES PTE LTD,BANGALORE,"Other information technology and computer service
activities n.e.c",83.50,1.20,
"215
8",LIV ARTIFICIAL INTELLIGENCE PRIVATE LIMI,Singapore,PODDAR VISHAL,BANGALORE,"Other information technology and computer service
activities n.e.c",6.98,0.10,
"215
9",MOGLI LABS (INDIA) PRIVATE LIMITED,Singapore,MOGLI LABS PRIVATE LIMITED,NEW DELHI,"Activities of other commission agents
n.e.c. (including commission agents working in emerging
areas for",136.40,1.89,
"216
0",MODERN FOOD ENTERPRISES PRIVATE LIMITED,Singapore,EVERFOODS ASIA PTE LTD,NEW DELHI,Manufacture of bread,272.00,3.77,
"216
1",CORPORATE BUSINESS ADVISORS PVT. LTD.,Singapore,PRAVEEN KUMAR PABBY,NEW DELHI,Management consultancy activities,19.99,0.28,
"216
2",BLISS INNS PRIVATE LIMITED,Singapore,RB INVESTMENTS PTE LTD,NEW DELHI,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house",12.75,0.18,
"216
3",BLISS INNS PRIVATE LIMITED,Singapore,RB INVESTMENTS PTE LTD,NEW DELHI,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in
house",20.00,0.28,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
"216
4",AMPSOLAR INDIA PRIVATE LIMITED,Singapore,AMPSOLAR ASIA HOLDINGS PTE LTD,NEW DELHI,Electric power generation using solar energy,4.76,0.07,
"216
5",AMPSOLAR VENTURES PRIVATE LIMITED,Singapore,AMPSOLAR ASIA HOLDINGS PTE. LTD,NEW DELHI,Electric power generation using solar energy,5.24,0.07,
"216
6",SILVEREDGE TECHNOLOGIES PVT LTD,Singapore,SILVERPUSH PTE LTD,NEW DELHI,Providing software support and maintenance to the clients,12.56,0.17,
